phase,signature_file,artifact,resolved_path,exists,expected_sha256,actual_sha256,hash_matches,superseded_preflight,effective_pass
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/full_dataset_compatibility_matrix.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\full_dataset_compatibility_matrix.csv,True,0aa562ddae78f6eb1b3f254ce697491c301362cf65c9f7a6875db7b2c47531af,0aa562ddae78f6eb1b3f254ce697491c301362cf65c9f7a6875db7b2c47531af,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\gate_result.json,True,4ed9f03166bbf2d5f6c5736585e314b77da5a988abc5edf785f98534b71207a7,4ed9f03166bbf2d5f6c5736585e314b77da5a988abc5edf785f98534b71207a7,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/independence_and_leakage_audit.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\independence_and_leakage_audit.csv,True,90a1e65968ae723512afbcbff7f9f97e62484583b67a7eae1f95d69aedf098d4,90a1e65968ae723512afbcbff7f9f97e62484583b67a7eae1f95d69aedf098d4,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\input_verification.csv,True,5d30a0b78f1fe656f8d26ac2d0bb9ee5477962005fbe23f3fe391f7788b83766,5d30a0b78f1fe656f8d26ac2d0bb9ee5477962005fbe23f3fe391f7788b83766,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/internal_train_validation_reference_profile.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\internal_train_validation_reference_profile.csv,True,ba4bc1af1c04321e29d5ecf358579f5b737b20c90cfe65980bc0076db71fcfdb,ba4bc1af1c04321e29d5ecf358579f5b737b20c90cfe65980bc0076db71fcfdb,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/online_source_snapshot.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\online_source_snapshot.json,True,6bf66a6b96b4987b6c4d5a880c297e07e5512b86f525e0a1924e42def0ee836b,6bf66a6b96b4987b6c4d5a880c297e07e5512b86f525e0a1924e42def0ee836b,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\provenance.json,True,ad706772d0fa9a93ca55e1e755a0410f44a73735b566c0aa0b1c4ef084768113,ad706772d0fa9a93ca55e1e755a0410f44a73735b566c0aa0b1c4ef084768113,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/public_dataset_audit_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\public_dataset_audit_dashboard.png,True,465d705dec611796dcc5614b03dc690ecf74e83e297f6c947a94aac47ccd6de0,465d705dec611796dcc5614b03dc690ecf74e83e297f6c947a94aac47ccd6de0,True,False,True
step_12_public_external_dataset_audit_and_acquisition_plan,step_12_signature.json,step_12_public_external_dataset_audit_and_acquisition_plan/outputs/public_dataset_source_registry.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_12_public_external_dataset_audit_and_acquisition_plan\outputs\public_dataset_source_registry.csv,True,ac2cf9c3367bb4cb5e93c04e8091d1d4cba55205402c153c7e35b4d38f57dcd4,ac2cf9c3367bb4cb5e93c04e8091d1d4cba55205402c153c7e35b4d38f57dcd4,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/INGESTION_QC_REPORT.md,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\INGESTION_QC_REPORT.md,True,7a8b6d95810cfad9079bec5f22e86c108f7181263aade90f36b46fdb4b0d436e,7a8b6d95810cfad9079bec5f22e86c108f7181263aade90f36b46fdb4b0d436e,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/archive_inventory.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\archive_inventory.csv,True,fe893de097e6e2fd118b974c02818d99e0ce59260c6c3b7fe1d2bf826dd5bb0b,fe893de097e6e2fd118b974c02818d99e0ce59260c6c3b7fe1d2bf826dd5bb0b,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/authorization_state.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\authorization_state.json,True,b36b0654540dd364c896cae89ad757a9a173cd83c0efb884a46ebcd0ce13ce72,b36b0654540dd364c896cae89ad757a9a173cd83c0efb884a46ebcd0ce13ce72,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/configuration.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\configuration.json,True,cd1a1aa7516e6b454a5e4a719c0f0af68c8b6f48145910809091b7776af22253,cd1a1aa7516e6b454a5e4a719c0f0af68c8b6f48145910809091b7776af22253,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/dicom_series_profile.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\dicom_series_profile.csv,True,ef3e6cabfcea564872112eb39e0e63f8b4a03dacc19c54e2ce7383a76f556069,ef3e6cabfcea564872112eb39e0e63f8b4a03dacc19c54e2ce7383a76f556069,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/download_manifest.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\download_manifest.csv,True,0604c572835bc05ddea97afc04765cc581d0df13d99f4200b8eec430d0dcbfc7,0604c572835bc05ddea97afc04765cc581d0df13d99f4200b8eec430d0dcbfc7,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/expected_vs_actual.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\expected_vs_actual.csv,True,420bd3a1c41e0761f3f5f0cf20ef04a31001085628f16e38a5461815a899a02f,420bd3a1c41e0761f3f5f0cf20ef04a31001085628f16e38a5461815a899a02f,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/extracted_file_inventory.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\extracted_file_inventory.csv,True,65a79ee778d460042c171d28dfed56ad766a77f0aa1639984c9b070cd464edea,65a79ee778d460042c171d28dfed56ad766a77f0aa1639984c9b070cd464edea,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\gate_result.json,True,919548688e59a53e2db7d7360f65d7ab803fd833117ed0de9ffee1ced27eb376,919548688e59a53e2db7d7360f65d7ab803fd833117ed0de9ffee1ced27eb376,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/ingestion_qc_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\ingestion_qc_dashboard.png,True,50a717a7f962b7e249cbc7621b288b8731e3b971288238eb032c23cd0ca2673d,50a717a7f962b7e249cbc7621b288b8731e3b971288238eb032c23cd0ca2673d,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/ingestion_qc_results.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\ingestion_qc_results.csv,True,d45fddd82f4dd7586a3d01ec5f7353195e7382dd8b92509957cf02cd6dcbf72e,d45fddd82f4dd7586a3d01ec5f7353195e7382dd8b92509957cf02cd6dcbf72e,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\input_verification.csv,True,e39b171fa66a024837d3cfba2a91cc6c48efc9d008509ca720e351ade4247046,e39b171fa66a024837d3cfba2a91cc6c48efc9d008509ca720e351ade4247046,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/label_inventory.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\label_inventory.csv,True,c561027f07ba4410c929b2bf77f28947a79fe328bd338b72f53e598c993d12e4,c561027f07ba4410c929b2bf77f28947a79fe328bd338b72f53e598c993d12e4,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/patient_source_qc_summary.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\patient_source_qc_summary.csv,True,9bb2c293b3dc989c29278883decb02d936a566ca5cf6d7ab0274397e012f14db,9bb2c293b3dc989c29278883decb02d936a566ca5cf6d7ab0274397e012f14db,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\provenance.json,True,571b50f85832384dab4267ca31656ea7a5e38dc05e01213b05e1894377bc43bd,571b50f85832384dab4267ca31656ea7a5e38dc05e01213b05e1894377bc43bd,True,False,True
step_13_3d_ircadb_ingestion_and_qc,step_13_signature.json,step_13_3d_ircadb_ingestion_and_qc/outputs/source_terms_snapshot.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_13_3d_ircadb_ingestion_and_qc\outputs\source_terms_snapshot.json,True,1d4667c44bc8b4093cb49d019d9430b1a52536124e9185c11de4c9226f6d4ae4,1d4667c44bc8b4093cb49d019d9430b1a52536124e9185c11de4c9226f6d4ae4,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\configuration.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\configuration.json,True,0971ba77f7cd8fb798306d111ea2d4d87d54256fd9cfef66a834a5d83799343c,0971ba77f7cd8fb798306d111ea2d4d87d54256fd9cfef66a834a5d83799343c,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\conversion_manifest.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\conversion_manifest.csv,True,3e0435e5999b7ef2bd473de5d8d0e0fd12f4ce0834b81e60541880c9aaffda1c,3e0435e5999b7ef2bd473de5d8d0e0fd12f4ce0834b81e60541880c9aaffda1c,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\conversion_qc_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\conversion_qc_dashboard.png,True,51727a6dc04daf10ac46d16f8c71e31762aa080cb09a1851636b32c755d7bb4f,51727a6dc04daf10ac46d16f8c71e31762aa080cb09a1851636b32c755d7bb4f,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\conversion_qc_results.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\conversion_qc_results.csv,True,a12034111cc05cffc8eac521ca92c578916f7f9ba73a255d9e5f80a1a20723c8,a12034111cc05cffc8eac521ca92c578916f7f9ba73a255d9e5f80a1a20723c8,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\gate_result.json,True,0e643c8e6c8cc9d16ebe0d8e58b749b7889467c5325c07bacc79bd99155e6577,0e643c8e6c8cc9d16ebe0d8e58b749b7889467c5325c07bacc79bd99155e6577,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\hu_profile.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\hu_profile.csv,True,8c31f6eb18754abd9623d3660e010276bf7406311fde1861211cecf50cad6f27,8c31f6eb18754abd9623d3660e010276bf7406311fde1861211cecf50cad6f27,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\input_verification.csv,True,b1fa613f2d7da5433b915c1d74bd8c93333e0338b4fcd3c48857efabd3cc3a58,b1fa613f2d7da5433b915c1d74bd8c93333e0338b4fcd3c48857efabd3cc3a58,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\label_pixel_profile.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\label_pixel_profile.csv,True,63819edf44df75a1576146818729b7dc51a55be01e42860f311d19f5a77e2011,63819edf44df75a1576146818729b7dc51a55be01e42860f311d19f5a77e2011,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\overlap_and_containment_qc.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\overlap_and_containment_qc.csv,True,2ce5bf5c9f3e49138b47a1fefafef13f13d499808455e4c08ff62fc074ef6eff,2ce5bf5c9f3e49138b47a1fefafef13f13d499808455e4c08ff62fc074ef6eff,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\patient_geometry_profile.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\patient_geometry_profile.csv,True,4bb2514b8ec8446184859010a7776fde4747c9fd1013683eaa646e4f11c90ae7,4bb2514b8ec8446184859010a7776fde4747c9fd1013683eaa646e4f11c90ae7,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\provenance.json,True,814a01c3df92962a5cdf28be83103a7dac7ba654eb8b9b19f11d66a723ffec0c,814a01c3df92962a5cdf28be83103a7dac7ba654eb8b9b19f11d66a723ffec0c,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\source_to_normalized_parity.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\source_to_normalized_parity.csv,True,3e0435e5999b7ef2bd473de5d8d0e0fd12f4ce0834b81e60541880c9aaffda1c,3e0435e5999b7ef2bd473de5d8d0e0fd12f4ce0834b81e60541880c9aaffda1c,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\step_13_signature_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\step_13_signature_verification.csv,True,edd630e5f4f39569025814aa9cf751b4228e4cc5b6c1f21f5ba12075a3457c40,edd630e5f4f39569025814aa9cf751b4228e4cc5b6c1f21f5ba12075a3457c40,True,False,True
step_14_3d_ircadb_normalized_conversion_and_parity_qc,step_14_signature.json,step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\tumour_folder_vs_nonzero_audit.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_14_3d_ircadb_normalized_conversion_and_parity_qc\outputs\tumour_folder_vs_nonzero_audit.csv,True,2ce5bf5c9f3e49138b47a1fefafef13f13d499808455e4c08ff62fc074ef6eff,2ce5bf5c9f3e49138b47a1fefafef13f13d499808455e4c08ff62fc074ef6eff,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\checkpoint_integrity.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\checkpoint_integrity.csv,True,617bd7cb674d498378c899da73565d92d12dce0c9c7783cde6778fc75a5bfda7,617bd7cb674d498378c899da73565d92d12dce0c9c7783cde6778fc75a5bfda7,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_acceptance_contract.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_acceptance_contract.csv,True,dffbd60087a36f2a6327543b3aabffb9e1520106ac39e640b162adb85248fe5b,dffbd60087a36f2a6327543b3aabffb9e1520106ac39e640b162adb85248fe5b,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_acceptance_contract.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_acceptance_contract.json,True,6995baa9c4f41225fc7336435556d760970ae7c6ac843a3b93e48883c30630e7,6995baa9c4f41225fc7336435556d760970ae7c6ac843a3b93e48883c30630e7,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_cohort_registry.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_cohort_registry.csv,True,f140828d4a456935ad4a5c1e09af97af0d82f185e5e4c6871a9178efe62ed60a,f140828d4a456935ad4a5c1e09af97af0d82f185e5e4c6871a9178efe62ed60a,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_cohort_summary.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_cohort_summary.csv,True,4af1a30172f856871ce4796d5fdd4f38ed5934a809ffa4cdb741510fae137593,4af1a30172f856871ce4796d5fdd4f38ed5934a809ffa4cdb741510fae137593,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_contract_dashboard.png,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_contract_dashboard.png,True,39494b1aaf0d6e4859016851a98173ae509074e671eadadb575211b4b28f1981,39494b1aaf0d6e4859016851a98173ae509074e671eadadb575211b4b28f1981,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_lesion_strata.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_lesion_strata.csv,True,607b41f01f8c216f2cfbcb42b6dfa0ea4ef2ab75c21c5d9d859b81315ce89b9e,607b41f01f8c216f2cfbcb42b6dfa0ea4ef2ab75c21c5d9d859b81315ce89b9e,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\external_train_geometry_shift.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\external_train_geometry_shift.csv,True,ee90ff14c55c63c584f800914534ac130eedfa10790b6244793a6658313f2009,ee90ff14c55c63c584f800914534ac130eedfa10790b6244793a6658313f2009,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\freeze_readiness.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\freeze_readiness.csv,True,ff67b50ab8e99565a255ac62cb8d11b9264f6b97affa68e6f652371943488ba5,ff67b50ab8e99565a255ac62cb8d11b9264f6b97affa68e6f652371943488ba5,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\frozen_external_evaluation_policy.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\frozen_external_evaluation_policy.json,True,671a49e437b62321fa4e8ebfcc42a8bad9fe216f2f06a11c3d2dbc5c10183105,671a49e437b62321fa4e8ebfcc42a8bad9fe216f2f06a11c3d2dbc5c10183105,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\gate_result.json,True,10ae51510621245fb5e76c449d1cd52d71932ef952ba099f8d1898b194de5af6,10ae51510621245fb5e76c449d1cd52d71932ef952ba099f8d1898b194de5af6,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\input_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\input_verification.csv,True,f297029b7d1853df85a4774e603f7cd0fcab6094ee64b81f052df390b5856989,f297029b7d1853df85a4774e603f7cd0fcab6094ee64b81f052df390b5856989,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\provenance.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\provenance.json,True,98468eac60b599a26d1a2a127adaf4e0573e7bd61603a246912503b243a6a724,98468eac60b599a26d1a2a127adaf4e0573e7bd61603a246912503b243a6a724,True,False,True
step_15_frozen_external_evaluation_contract,step_15_signature.json,step_15_frozen_external_evaluation_contract\outputs\step_14_signature_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_15_frozen_external_evaluation_contract\outputs\step_14_signature_verification.csv,True,647b0942122991a33155265b2dfe5147d3a22526fb9afe0dfbdec853776f1bc6,647b0942122991a33155265b2dfe5147d3a22526fb9afe0dfbdec853776f1bc6,True,False,True
step_16_one_time_external_evaluation_after_explicit_authorization,preflight_signature.json,authorization_state.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\authorization_state.json,True,835f08725f2630a934a4a33eafb9a3b200929eb6755c2b5809e8f5927ff12c8d,21a5814533e4ee2720cab7438bf39d04d87d5fd99d1e1fbe515c4ca44ce161b3,False,True,True
step_16_one_time_external_evaluation_after_explicit_authorization,preflight_signature.json,checkpoint_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\checkpoint_verification.csv,True,14f7106e236c07651135aadcc8ac4f83af8ca3a508acb31cb931802a9a742de1,14f7106e236c07651135aadcc8ac4f83af8ca3a508acb31cb931802a9a742de1,True,True,True
step_16_one_time_external_evaluation_after_explicit_authorization,preflight_signature.json,gate_result.json,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\gate_result.json,True,ca996225afc4f9d87e07e028651a3420941e6a64a7054338ae0e5ff480e4df7b,e4b499b36fc6e4aa556a8680e46f09891f59c848a66273b659264120c639ddc9,False,True,True
step_16_one_time_external_evaluation_after_explicit_authorization,preflight_signature.json,normalized_path_verification.csv,D:\DATA SCIENCE AND ANALYTICS\PROJECTS\Liver\mark 1 (part 2)\step_16_one_time_external_evaluation_after_explicit_authorization\outputs\normalized_path_verification.csv,True,cbc1b341bd586a4e4ceace39e4f77df73623624516cf5c6e4f2ac4bada19af6f,cbc1b341bd586a4e4ceace39e4f77df73623624516cf5c6e4f2ac4bada19af6f,True,True,True
